label,review
1,#昆航动态#2010年11月6日，在昆明市创业投资引导基金推介暨颁奖晚宴上，昆明航空有限公司董事长王清民（图中左五）从昆明市委常委、副市长刘光溪手上接过#2010泛亚地区最具投资潜质十强企业#证书和奖杯。[鼓掌] 昆明航空成为500多家报名企业中唯一一家获奖的航空企业。[礼花] http://sinaurl.cn/h4QFmF
1,"右边的，说的太对了！ //@荔枝娘:""仿佛自己又变成了需要呵护的小女生""看到这话我觉得很诡异，现在很多愿意插手儿子家庭的婆婆都是这么过来的吧？？// @宝宝公主的奶牛生活 : [嘻嘻]"
1,羡慕嫉妒恨！[嘻嘻] //@大胖鱼鱼:来厦门旅游，在海边，漫步，戏浪，你也许会有如此幸运，旅游不花钱，还要给你钱，那条捡到的2万块的鱼，你值得来
1,[赞]认同，灵魂升起的地方！ //@骑游公社://@大鹏背包走天下: 回复@新浪湖北旅游:一起分享那灵魂升起的地方！ //@新浪湖北旅游:童鞋，你的这条微博内容灰常的八错，已经被选到新浪湖北旅游的网站咯！传送门: http://t.cn/aROSx3 [鼓掌]恭喜的同时也希望以后多@新浪湖北旅游 分享旅途哦
1,我在小米[嘻嘻]
1,最右。//@张坤: //@温柔大盗DONEWS:教主[威武] //@北京厨子: 最右！我也被忽悠啦，[哈哈]//@?丝文化传播: [哈哈]右边--》//@清华南都: 学校早就放假了，聪明人都不选这时候来做讲座。。。
1,#美国lake tahoe# 睡不着和小朋友们在房间烤棉花糖吃[?嘴][?嘴]我们假装在CAMPING[嘻嘻]
1,。。。等明天醒来他们是什么反应？[哈哈]//@冯文杰: ron哥口味重啊//@来去之间: 围观马甲 //@bian:这个这个，睡了 //@nico: 张馨予上错号啦。 //@魏君子: 男怕上错床？女怕嫁错郎？这是上错号了么？
1,求剩蛋礼物～[亲亲]
1,今天没事晚上有情况吗[哈哈] //@挡不住的美食个性:昨天晚上去的!哈哈 //@星级酒店培训郗老师:啥时又去吃了。
1,明天就见冬儿了~~[太开心]//@猫咪家的小魔女: 不管是出生之前，还是出生之后，你和妈妈都是一体的。。。
1,哈哈[哈哈][哈哈][哈哈]@高小胖930 @AlwaysObsessed @爱生活-爱橙子 @子心--妞儿  //@?事搜一搜:[赞]
1,东西到货，G先生肯定又会夸我贤良淑德！买了三家的，刚买就告诉他了，他说，我太懂他麻麻的心了～～[鼓掌][偷笑]
1,like!他是萨芬娜的粉丝吧~[嘻嘻] //@conanemily：爱他！
1,澳洲老有surprise[嘻嘻]//@李开复:你是饿了，还是怕了？
1,[哈哈][哈哈]//@刘铨淼: 转发微博
1,你也会幸福的，午安[嘻嘻]//@CUC艾欣:真幸福。早安～
1,顶风作案!明知有雨，但实在舍不得半个月前就定好的票!40大洋一张呢，3个人120大洋呢![嘻嘻]叫人高兴的是凭票换冰淇淋，赚大了![哈哈]
1,偶爱土豆[哈哈]
1,晨练都这么有范，是不能经常亮相[嘻嘻] //@黄村:步伐很稳嘛[哈哈][哈哈] @胡大治
1,[嘻嘻]亲，楠哥的店品质有保证，希望亲多支持哦~
1,有朋友说，来了@文怡美食生活馆 后，总觉得自家厨房变小了[哈哈]
1,在宫城人偶体验店画小娃娃，算是三八礼物吧[哈哈] 老爷爷50对岁了，从父辈开始就在和木头打交道，喜欢木头的味道
1,回复@夜里梵高:君亭的家门向每个游子敞开！欢迎回家！[鼓掌] //@夜里梵高:我想回家！哈哈哈[亲亲] //@杭州君亭湖滨酒店:君亭，你在杭州的另一个家！
1,[鼓掌]请各位好友帮我们公司的应有投个票，多谢~！第90号“阅米”
1,#ICing美食时尚专家团#加班时间，很适合吧？//@Sunray加V:有点像西柚汽水，略带酒香味。[鼓掌]
1,"您今天也带阿婆阿公去看猫宝宝了吧. 有爱心的乖宝宝! [赞] //@悦馨:是啊,野猫把猫宝宝生在我家阳台上啦！ // @光照大地 :[哈哈] 又来了一只小猫阿! 和米多颜色一样哦. 好玩!"
1,把你拍在刀尖上//@光头阿斌哥: 回复@美食CEO宁哥:@三摩地帮主 长江后浪推前浪，一浪给帮主拍沙滩上[哈哈][哈哈][哈哈] //@美食CEO宁哥:恩那是我们向往的目标[嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,这种事情，只有在最神奇的国度才会出现！//@晏耀斌:[哈哈]//@作家高海波://@转评作者: //@广州湾在线: 转发微博
1,咱们结伴去布达佩斯当土豪吧！[嘻嘻]先备个攻略>>http://t.cn/zRoKlPj
1,洗衣服啊！求捎带！[哈哈]//@六普团委: 转发微博
1,这样子啊~[哈哈]值得转发
1,多逛逛哦。相信会有更多的惊喜！[爱你][爱你]
1,谢谢[可爱]谢谢[可爱]《?小》??→ http://t.cn/zWUj57I //@壶理又壶图: 感动 励志 简单的情节简纯的画面伴着少年铿铿的话语喷发出人性良知的光亮和力量//@黄茜: [呵呵]//@大村敦志_Ash_Omurah: [赞][可爱]//@学会执着zhdh: 老师就是老师，觉悟都高，要是看您片的人觉悟都这样，世界就真和平了
1,罗琳变身罗伯特，期待作品也出现脱胎换骨的变化～[鼓掌]//@彭伦空间: 她起了个男人的笔名，是要跟男性推理小说家叫板吗？ //哎呦喂，罗姨又来了！
1,【加班诗】灯火阑珊已深，车水马龙渐稀，父慈子孝团聚时，怂人独守加班中――送给加班的自己[嘻嘻]
1,//@爱旅游爱赣州: 中央四套出品，[good]展示赣州客家人文历史，将拍十二集，九月左右播出，期待中。//@客家情e:《客家足迹行》走进客家摇篮―赣州！[鼓掌]@爱旅游爱赣州 @江西风景独好 @江西赣州旅游 @赣州天下游 @赣州小编 @赣州同城会
1,@盖梆 ：盖梆侠义热心肠，帝都赚钱可劲忙。钞票数来又数去，疏财打点到我帐。[哈哈][哈哈]
1,挺好玩儿的，过年更充实了。[太开心] //@母其弥雅:初一我?一起吃素吧~?得不要吃稀?，洗澡和睡午?喔~
1,[哈哈]//@闻博_Jasper: [哈哈][哈哈][哈哈]
1,我关注到了，虽然说“得到了全世界人民的坚决拥护”，却只有中国媒体在“争先恐后地转载”“铿锵有力、义愤填膺地朗读”，立刻想起那句唐僧唱出的Only you... 朝鲜军民的中国成语用得很熟练，要赞一个。 //@夏芒:[哈哈] #狂人日记# //@今日朝鲜:请注意你的言语。
1,要我年?十?一定?周生生??系列，太可?了！3020hkd ?我??95折呢。墨西哥版?限量呢。也真服了那些年?人，?上找??托我下手[哈哈][哈哈]
1,等哈尔滨开店了，你就有口福了[哈哈]
1,前天外景冻感冒，今天二十五片暖宝宝，贴满前胸后背，有了这些盔甲，今天的外景戏，就不怕冷啦！[哈哈][哈哈][哈哈]＜家和万事兴＞@简远信
1,回复 @契尔年科-:因为搭档@盛博 的一句话，让我得到了更多朋友的祝福，每句生日快乐都让我感动不已。谢谢让我快乐的工作，让我骄傲的朋友，让我幸福的家庭，谢谢你们让我拥有的一切 //@契尔年科-:生日快乐！熊大美女！ //@熊丽电台: 我很荣幸被@盛博 挤兑，这样能让我变得聪明。[太开心]
1,哈哈，这姑娘也成新鲜物了。说到具体是哪儿产的，还真寡闻了[思考] //@i蓝莓妈妈:[围观]哥伦比亚龙珠果？？？[吃惊][偷笑][哈哈] 敢情咱80年代吃过这么华丽丽的洋果，那时候多的是，且便宜。@嘟嘟小花牛  //@钱文忠:上海超市、街头可以买到，其味独特可口，超?里的名字不统一，大多起洋名，其意昭然
1,好的?????????祝你成功[鼓掌]
1,放假了！这一周必须用来消费快乐。可别上班时想的是放假，放假时想的是工作。什么时间就做什么事。放假了！都玩儿起来吧。得会陪领导欢乐谷走起[嘻嘻]
1,谢谢亲爱的，送你哦！//@李慧珍:哇咔咔～[花心][花心][花心]都是我喜欢滴～[鼓掌][鼓掌][鼓掌]恭喜妞啊～
1,大师算的真准！这么闷的天儿，鱼也不咬勾啊[哈哈][哈哈]
1,阿一股[哈哈]
1,我哭！我哭！我哭！//@elsa-zhuyun:哈哈，祝姐减肥成功，也不指望你能减到多瘦，能回到以前美美的样子就很不错啦！[哈哈]
1,回复@周墙:兄弟我长期无语中。[哈哈] //@周墙:无语了，哈哥 //@周墙:扯淡的社会。
1,"我热4-1干掉凯子！[怒] //@ALAN7汪涛:?干掉LBJ! //@朱开开:[哈哈]贴切~//@小包子他爸: yeah, bitches//@LOVE_凯尔特人: 魔术师一定不是故意的！//@鲍贰: 终于拿下了，说个好玩的，M.Jackson比赛开始前做节目本来要说：Miami benches.....不过他却说成了Miami bitchs....[偷笑]"
1,来过傣族寨子的朋友应该知道这道菜的菜名[嘻嘻]@小驴佳佳 @户外志雨儿 @张震摄影-专业汽车旅行 我在:http://t.cn/8F8WWUK
1,哇！稀饭诶[鼓掌]
1,"激动人心的时刻[心]#微动日照#传播大赛大奖ipad实图奉上!感谢@日照市旅游局官方微博 的好活动.东方太阳城给了我太多惊喜,美食霸占味蕾,美景俘获视觉[爱你]仙山兔耳鳗鱼香螺,故地重游也仍有遗憾.日照,美就一个字,我还会再来的@日照旅游王立新@日照旅游-日出先照当属日照@日照旅游咨询网@山海美景"
1,请问这款多少银子？[威武][围观][爱你]
0,看这三条微博的日期，我忽然明白了什么。。。[思考]  请叫我神算子！请叫我预测帝！[抓狂] #度小游去年同天发的他俩的这条。。。于是男主二人双双在今年的同天宣爱！！！好吧，请点赞！#
0,递进式感冒一天一个症状！[泪]
0,保险、财政 在台湾列为商科 [泪]
0,无语！[衰]
0,英语课文背不下来，他倒打一耙：妈妈你没负责任！真应了俺娘早上那句话：让你儿子治你！[泪]
0,对个表都这么麻烦，有滴人这工作难怪么效率，分明就是么方法啊[挖鼻屎]哎，很无语[衰]害得俺还要配合加班。[可怜]
0,知法犯法，罪加一等！毙了这人渣！[怒]
0,高收入的飞行员也讨薪?//@师旭平:难以置信！ //@阿飞老师教你跳salsa舞: [晕]飞行员都在讨薪！这个社会还有多少人过的滋润呢？
0,不可能是手机拍的。。。安全距离都得十米以上吧，什么手机这么厉害拉远焦距还能这么清晰？//@我的前任是个极品:[生病][生病]//@我的朋友是个呆B: 卧槽！ //@一起神回复:[衰]
0,[衰][吃惊][吃惊][衰][抓狂][抓狂][抓狂][抓狂][抓狂]@兔拉拉810
0,[泪]女生们，希望我们身边都有个这么爱自己的人//@全球潮流街拍: #我爱故我在# [蜡烛]
0,回复@现代可汗:我都饿坏了，[抓狂][抓狂][抓狂] //@现代可汗:[抓狂]哥，我饿了！ //@三摩地帮主:是@现代可汗 和@鹏的莹 叫我怎么吃英式下午茶[握手][握手][握手]
0,有人贪污两亿才判死缓呢，照此标准，校园飞车撞死人的该怎么判？靠，神奇国度啊 //@地球新鲜榜:[泪] 哇！太感人了。原来这是真的http://sinaurl.cn/h6GQGP
0,食物也救不了我今天的焦燥，从凌晨梦里开始，一直焦虑到现在，还是觉得一团乱麻的感觉。[泪][泪][泪][泪][泪][抓狂][抓狂][抓狂][抓狂]
0,回复@天堂的孩子:[xb小花][嘻嘻]继续加油把盖子给掀了！ //@天堂的孩子:自从试了你的方子，每次都顶盖儿，也太神了吧！今儿的外壳还特别酥脆，早上出锅的，一整个就被我自己干掉了……你这是想要干熟么！！！[抓狂] //@凌??:农家自磨…这是要馋死我吗？[泪][抓狂]
0,[给力][给力]~下一季的#超级笑星#你会不会准备好更精彩的节目来呢？[哈哈]//@赵继港: 谢谢大家的支持[悲伤]
0,你也不来[右哼哼] //@莫莫6290:好想咱妈[泪]//@菊儿小枣:对了，咱妈说今天七来吃澡盆小熊蛋糕的朋友有大力度优惠[给力]大力度！！！[给力][给力][给力]大！力！度！
0,[泪][泪][泪]呜呜～什么“好盆友”到了北京都没告诉我[委屈]昨天我还清闲的斗地主[抓狂][抓狂][抓狂]也让我敬敬“地主之谊”嘛[害羞]要知道有朋自远方来。我一定买10万个“欢乐豆”[偷笑]请“好盆友”和我一起上网斗地主[哈哈][哈哈][哈哈][偷笑]亲们～“感恩节”快乐[爱你] http://t.cn/z8AGFIw
0,我让你很抓狂吗？[衰]//@就是白小白: 双鱼……@双鱼小猫 瞅瞅！
0,还真是。[泪] //@阿文-吴:如果摩羯遇上处女座呢? //@顶尖摄影欣赏:又中枪了！[泪]
0,参加婚宴，跑来拼桌的小朋友吃饼干蘸醋！[晕]我瞬间感觉一本正经吃美食很LOW。
0,胃口变差了[泪]
0,本来今晚要取钱 结果atm坏掉了 没有吞卡 但是扣款不吐钱[泪] 身上卡上都木有钱了。。要等三个工作日才会好[泪]@金碧辉煌姚小六  接下来三天吃饭靠你了。。另外浦发的客服小男生讲话好嗲[浮云]
0,想放开就必须在去经历 让他在疼一次 疼过后才能愈合...//@顶尖摄影图片:紧紧抓住旧伤痛不放[悲伤] @心理学秘语
0,整理电脑，又看到上次厦门行时收录到相机里的那些小吃了，[抓狂]。。。555，我想死 鼓浪屿 上那些10块钱5个的炭烤生蚝袅。。。[馋嘴][馋嘴][馋嘴]。。。
0,中枪[衰]//@津川Jinkin:@尹方鸣 你是作死青年哦？…
0,在京两年把我的仕途耽误了！还是个巡抚级别?[泪][浮云]//@潘_Victoria:@好书吧-老板的娘 下次做个斗地主的给你[偷笑]
0,今天胃口不好，买了个冰激凌，某品牌朗姆酒+葡萄干的，ms有一股皮鞋味儿[泪][泪]
0,//@灵小希:27分，严重抑郁[汗]//@却却0: 竟然0分。。我惊呆了。。 //@从北大黄来: 竟然15分，，，已有。//@金一宁: 18分……已有抑郁 //@云歌悠悠: 22。。。嗯。。。//@风中疾走: 您的选择得分为39分。。。//@SharaLuk: 30分[衰]，可以??安眠?了。[泪]
0,哪个天杀的盗了俺的微信啊！！！[抓狂][抓狂][抓狂][怒][怒][怒]
0,[汗][汗][汗][汗]所以是变成男孩的女孩发现更爱变成女孩的男孩和变成女孩的男孩更爱变成男孩的女孩[晕][晕][晕][晕]
0,今年的元宵节，可以相约一起来玉林烤鸭度过哦，到店任意消费即赠玫瑰汤圆一份[花心]~//@金婷美丽: 九转大肠 [晕]我哥在莲花店的吃相我永远不忘。
0,我要有自己的房子！！！！[抓狂][抓狂][抓狂]
0,做梦梦到新装的假牙掉下来了，求解[衰]
0,幸亏我有大金戒指！！！//@?葵: 我打算现去镶颗大金牙！[怒] //@陈水晶:直女也不易呀
0,神马国家？！[怒]钱蒙瞎了良心和双眼！//@捅子娄: //@撒泼打滚://@长江直播: 转！//@半虹骑士: //@杨承平: [吃惊] //@导演高晓舰:[吃惊]//@崔小平律师://@LiWu-明日互联网: 校方警告学生不要说出去，凶手家长更大摆宴席贿赂政府和警方。
0,?其自然！ //@遥远的你2013:@齐秦 小哥，怎么办？倒数第一[抓狂]
0,儿子总有一天会拉着一个女孩的手告诉我这是他最爱的女人，他要和她出去住，还要守护她一辈子。[泪][泪][泪]
0,姐快热彪了，木有空调滴日子伤不起[抓狂]
0,@杨坤 配不上老师这个词//@我爱加菲乐园:不知是真是假，但今天杨老师的表现太让人恶心了[抓狂]//@矮人天使:@我爱加菲乐园  //@训宁: 真的假的？
0,享受生化生活！[泪]
0,[泪]这么吃早点真伤不起…
0,真是小脸无敌了！[嘻嘻]//@-最?蜜蜜的孟孟-:@北京数独莹莹 //@柠檬最爱的是嘟嘟的维尼熊:巴掌脸。。。//@鹿晗吧_LuhanBar: #鹿晗# #luhan# 脸真的好小[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]
0,今天的瑜珈课是三年来最不成功的：一个半小时妞抽筋抽了半小时，一度以为妞又要长个了[偷笑]估计是皮划艇体力消耗太大。连老师也奇怪：本来还力荐妞参加业余比赛，这下变抽抽了[晕]各位Bikram yoga的粉，推荐你们上熨斗楼周四晚上的课，这是妞见过的无数老师中唯一一位课后清唱舒缓曲的，歌声很动听
0,这是预言还是谣言？@新浪厦门 坚守到凌晨的朋友们！[泪] //@张阿牧://@张书新:悲剧！ //@鲍简:一语成谶。此人悬了：事故始于谣言。
0,[怒][怒]陈胜吴广你们在哪？ //@魏楠先生:天理何在？这事就这么完了？//@金雨淳:哎！没什么想说的了没了
0,困疯了，明天早上一定会非常痛苦，无法想象[泪]
0,[泪]太可怜了。。内牛满面。。。//@怪诞心理行为学: 请不要丢弃它，因为你拥有很多，但它却只有你！
0,马尔克斯写：“她是那么尊重他，只要他在，她绝不撂下他而去陪别的嫖客。”而你，却一半青楼一半庙堂的兼顾左右让人一等再等[怒]
0,#Nana酷游世界100天##悠游台湾个人游# 捷运龙山寺站3号出口以南步行5分钟，巷子里藏匿着一段曾经历史要道，剥皮寮老街。相传此地原为唐山运来福彬之集散地，当地人于此加工剥除树皮，故得名。只是周一休息[泪] @北京有个老顽童 @阿秀秀 @台湾自由行 @海峡零距离 @酷讯旅游 @酷讯旅游体验师
0,#敢吃逗你玩#这是神马东西！[衰]
0,回复@皓妈玟玟:我的蜜汁叉烧肉，赤果果被盗[泪][泪][泪] //@皓妈玟玟: @Nicole的生活书 认得不？
0,豆乳花，结果就是龙凤布丁，骗伦[抓狂]，不过味道蛮好吃[嘻嘻]
0,又是夜车[晕]我在这里: #涪陵区# http://t.cn/zOwNvIs
0,不是说俏江南要来广州了 //@宏爱餐饮数据骆颖颖:@汪小菲 跟俏江南的辣子龙虾是一个概念吧，高端食材江湖做法。//@张张无忌: 我也终于吃到了[泪]
0,[泪] http://t.cn/zYQOKv2
0,@张珊珊 光荣上榜!!!!!//@林塘菲:我，我，我，还好吧？[怒]
0,等你回来火锅局 //@人马座少侠BJ-RT:我走了盆友们[失望][失望][失望][失望][失望][泪][泪][泪][泪][泪][泪][泪]
0,口干舌燥……[抓狂]
0,我真的非常无奈，用@中国电信 一年多，让人绝望！我家电话，宽带，ITV几乎每半月就要全部瘫痪，这个月更是每周瘫痪一次，10000报修根本没用，同样故障一直存在，还说我家是VIP[怒][怒][怒] @中国电信江苏公司 @中国电信江苏客服 @中国电信客服 @南京电信为您服务 可否告诉我到底谁可以管这个事情[抓狂]
0,用过很多粉饼，但没一款的防水性能让我满意[抓狂]！看@造型师淳子 http://t.cn/z8KMHvY的粉饼测试，粉饼掉入水中还能干爽?我不知道这是不是广告，抱着怀疑的态度在@MAC魅可 的粉饼上滴水测试，粉饼上的小圆珠保持立体没有渗入，看来MAC出众的防水效果不是假的！上妆后效果我也很喜欢呢!@We_Heart_MAC
0,今年饭桌听到最惊讶的事情是，2012年，他当年的女同桌，居然和一儿一女饿死在家。这都什么年代了，而且还是有父母的人，都不仅仅是贫困的问题了。[失望]
0,我勒个去... //@太平洋电脑网:增值服务！！这词... //@淘宝网: 这。。是增值服务还是没把持住！[抓狂]
0,[馋嘴] //@扇人阿衰: 饿得百感交集的时候还看见这个 让肉龙少女情何以堪[泪][泪][泪]
0,神奇烧烤，虽然就在小区对面，但直到今天才吃到口……烤兔子和乌鸡，第一次吃，小小声表示个人欣赏不了…[晕]
0,父母怎么办啊？[泪][泪][泪][泪]
0,我擦？在松江？//@轩辕天书_宇文太师:长沙这边也贴了……// @寒羽信KOKAKI_MarkI : 啊？大家出门当心点！！！// @多利亚斯_D : 我们这也有// @努力工作和减肥的小霏菲 : 这个不是今天贴在医院旁边的小弄堂口的么= =// @樱乃?_月娘 : [震撼] // @杨雪Echo : [衰]
0,上海桃江路1号的Lemon Zest，前身是Pantry Magic品厨…价格小贵…[晕]
0,//@芦琼: 操[怒][怒] //@马跃成:老人干点活也不是不行，老人干这活也确实危险，但是千万不要对老人不礼貌，更不能如此野蛮。什么地方？给老人妥善安置一下，就这么难吗？ //@TV老王:[怒] //@杜子建:这都是人养的吗？中南海，你叫我如何爱国？[抓狂]
0,你们玩哪出啊！脸都亮出来了还猜啊！[泪][泪][泪][泪][泪]上个贴子没看啊[抓狂][抓狂][抓狂]//@贝贝的地:前排红衣服
0,警察中一个流氓禽兽，会毁掉整个警界形象！立即建议人肉[抓狂][抓狂] //@传媒女生:转发微博
0,好看 //@毛铭东: //@紫娅Marziya: 看的我好激动！[泪][泪][鼓掌][鼓掌][鼓掌][鼓掌]姑娘们太棒了！[赞][赞][赞][赞] //@我是workman:@紫娅Marziya 真是精彩！
0,【复旦投毒案受害人发现饮水有异常后曾清洗机器 怕室友喝了不好】据解放日报披露，因被投毒而于今天（16日）下午3时23分丧生的复旦大学学生黄某，在中毒当晚喝了被下毒的饮水机里的水后，曾感觉味道不对，还把机器里的水倒掉，清洗了机器和水桶。他的师兄说，黄某怕室友喝了这些水不好。[泪]
0,mark//@封新城: //@元猫大大: 好看！[抓狂]//@费明微博://@二哥哥窜访暖香坞: ?得慌……！
0,真逗，好像谁想高峰期出门似的！我们是被逼无奈！//@高超GCH：建议12点上班，20点下班，错开高峰，我不想再增加生活成本[失望]
